1, 0.000505
2, 0.000304
4, 0.000470
6, 0.001028
1, 0.000279
2, 0.000488
4, 0.000448
6, 0.000556
1, 0.000924
2, 0.000308
4, 0.000443
6, 0.000548
1, 0.000931
2, 0.000295
4, 0.000430
6, 0.000623
1, 0.000278
2, 0.000314
4, 0.000440
6, 0.000549
1, 0.000247
2, 0.000294
4, 0.000451
6, 0.000556
1, 0.000275
2, 0.000332
4, 0.000392
6, 0.000613
1, 0.000742
2, 0.000296
4, 0.000395
6, 0.000468
1, 0.000849
2, 0.000317
4, 0.000640
6, 0.000532
1, 0.000260
2, 0.000287
4, 0.000604
6, 0.000621
